text,label
"Sir, we need to record your statement on video call for the Cyber Crime Branch investigation.",fake_cbi
"Hi sir, your appointment with Dr. Singh is confirmed for tomorrow at 10 AM.",safe
"Your Aadhaar card was used to open 17 bank accounts for money laundering. You must transfer a security deposit of Rs 98,000 lakh.",digital_arrest
You have to pay a penalty of 10 rupees immediately to close the Customs Department case against you.,fake_cbi
"Hello, this is Officer Sharma from the CBI. We have intercepted a package in your name containing unlicensed weapons.",digital_arrest
We are calling from the Supreme Court headquarters. We found your mobile number linked to illegal activities.,fake_cbi
"If you disconnect this Skype call, local police will arrive at your location with an arrest warrant.",digital_arrest
"Hello, this is HDFC customer service. How can I help you today?",safe
Your OTP for logging into the app is 123456. Do not share this with anyone.,safe
Can you pick up some groceries on your way back home?,safe
This is PhonePe customer support. Your credit card points are expiring. Share your card details to redeem them.,phishing
"Hello, this is Officer Sharma from Enforcement Directorate. We have intercepted a package in your name containing counterfeit currency.",digital_arrest
This is Mumbai Police calling. Your name came up in a human trafficking investigation.,fake_cbi
You have to pay a penalty of 2 rupees immediately to close the Cyber Crime Branch case against you.,fake_cbi
"To verify your accounts, please send 5 to our secure RBI escrow account. It will be refunded in 30 minutes.",digital_arrest
Thank you for contacting support. We have initiated your refund of Rs 500.,safe
Your ICICI account will be blocked today due to pending KYC. Please share the OTP sent to your mobile.,phishing
"If you disconnect this Skype call, local police will arrive at your location with an arrest warrant.",digital_arrest
Congratulations! You have won a lottery of Rs 10 lakh. Click the link to claim your prize.,phishing
"To verify your accounts, please send 98,000 to our secure RBI escrow account. It will be refunded in 30 minutes.",digital_arrest
"Sir, we need to record your statement on video call for the Customs Department investigation.",fake_cbi
You have to pay a penalty of 50 rupees immediately to close the Mumbai Police case against you.,fake_cbi
This is Paytm customer support. Your credit card points are expiring. Share your card details to redeem them.,phishing
This is PhonePe customer support. Your credit card points are expiring. Share your card details to redeem them.,phishing
This is Customs Department calling. Your name came up in a human trafficking investigation.,fake_cbi
"Hello, this is Officer Sharma from Cyber Crime Branch. We have intercepted a package in your name containing 5 passports and MDMA.",digital_arrest
You have to pay a penalty of 5 rupees immediately to close the Mumbai Police case against you.,fake_cbi
"If you disconnect this Skype call, local police will arrive at your location with an arrest warrant.",digital_arrest
"Hello, this is Officer Sharma from Cyber Crime Branch. We have intercepted a package in your name containing counterfeit currency.",digital_arrest
We are calling from Cyber Crime Branch headquarters. We found your mobile number linked to illegal activities.,fake_cbi
"Hi sir, your appointment with Dr. Singh is confirmed for tomorrow at 10 AM.",safe
"We noticed unusual activity on your Paytm account. To stop the transaction, please provide the 6-digit OTP.",phishing
This is Cyber Crime Branch calling. Your name came up in a human trafficking investigation.,fake_cbi
Your PhonePe account will be blocked today due to pending KYC. Please share the OTP sent to your mobile.,phishing
"Sir, we need to record your statement on video call for the Mumbai Police investigation.",fake_cbi
We are calling from the Supreme Court headquarters. We found your mobile number linked to illegal activities.,fake_cbi
This is Paytm customer support. Your credit card points are expiring. Share your card details to redeem them.,phishing
"Hi, I'm calling from Amazon regarding your order. I am at the gate.",safe
"Congratulations! You have won a lottery of Rs 98,000 lakh. Click the link to claim your prize.",phishing
Thank you for contacting support. We have initiated your refund of Rs 500.,safe
Thank you for contacting support. We have initiated your refund of Rs 500.,safe
Can you pick up some groceries on your way back home?,safe
Your Aadhaar card was used to open 3 bank accounts for money laundering. You must transfer a security deposit of Rs 2 lakh.,digital_arrest
"If you disconnect this Skype call, local police will arrive at your location with an arrest warrant.",digital_arrest
You have to pay a penalty of 10 rupees immediately to close the Enforcement Directorate case against you.,fake_cbi
"Congratulations! You have won a lottery of Rs 98,000 lakh. Click the link to claim your prize.",phishing
"We noticed unusual activity on your Axis Bank account. To stop the transaction, please provide the 6-digit OTP.",phishing
Congratulations! You have won a lottery of Rs 50 lakh. Click the link to claim your prize.,phishing
Your OTP for logging into the app is 123456. Do not share this with anyone.,safe
"Dear customer, your electricity bill is unpaid. Power will be cut at 9 PM. Call this number to pay.",phishing
"We noticed unusual activity on your SBI account. To stop the transaction, please provide the 6-digit OTP.",phishing
Share your bank statement and OTP to verify you are not involved in the Enforcement Directorate money laundering case.,fake_cbi
This is PhonePe customer support. Your credit card points are expiring. Share your card details to redeem them.,phishing
"Dear customer, your electricity bill is unpaid. Power will be cut at 9 PM. Call this number to pay.",phishing
"To verify your accounts, please send 50 to our secure RBI escrow account. It will be refunded in 30 minutes.",digital_arrest
We are calling from Cyber Crime Branch headquarters. We found your mobile number linked to illegal activities.,fake_cbi
"Hi, I'm calling from Flipkart regarding your order. I am at the gate.",safe
"Dear customer, your electricity bill is unpaid. Power will be cut at 9 PM. Call this number to pay.",phishing
An FIR has been filed against you. You are under digital arrest. Do not disconnect the call.,digital_arrest
"Congratulations! You have won a lottery of Rs 98,000 lakh. Click the link to claim your prize.",phishing
"Dear customer, your electricity bill is unpaid. Power will be cut at 9 PM. Call this number to pay.",phishing
"To verify your accounts, please send 2 to our secure RBI escrow account. It will be refunded in 30 minutes.",digital_arrest
"Hey man, what time are we meeting for dinner tonight?",safe
"Dear customer, your electricity bill is unpaid. Power will be cut at 9 PM. Call this number to pay.",phishing
"We noticed unusual activity on your SBI account. To stop the transaction, please provide the 6-digit OTP.",phishing
"Hey man, what time are we meeting for dinner tonight?",safe
This is Paytm customer support. Your credit card points are expiring. Share your card details to redeem them.,phishing
"Congratulations! You have won a lottery of Rs 5,00,000 lakh. Click the link to claim your prize.",phishing
Congratulations! You have won a lottery of Rs 2 lakh. Click the link to claim your prize.,phishing
"Congratulations! You have won a lottery of Rs 98,000 lakh. Click the link to claim your prize.",phishing
